,entname,idom_num,idom_numlabel
407,521d240d60457e9b6d77d8c291f9cadc,3,域名知识产权中等
408,c3664a5304389aa0239ad2cb92e61826,5,域名知识产权多
409,e28610a3b90a7fabf7db76e34bd847ac,1,域名知识产权少
410,2772cf29c497ca39beb8d1db3784d2e7,2,域名知识产权中等
411,4ed9cb1e0465f2199ef4d8784e200239,1,域名知识产权少
412,2affef98c38f58e74c004233810ec8b6,2,域名知识产权中等
413,c58d6c081b23fce8e8930c17160e8bce,1,域名知识产权少
414,a1e2df96bc1ed61e0db5887d21ec078e,1,域名知识产权少
415,062ed9397c45730095a75ecf09827465,2,域名知识产权中等
416,5b555470b8bb10fc9f9ec6dfa73f18a4,1,域名知识产权少
417,812dab5a3ba8692ab90cd026359f06fb,1,域名知识产权少
418,1d338660452c90bdb8ddf79c81741039,3,域名知识产权中等
419,602d084b76001454b1d7a08f5f58a60f,2,域名知识产权中等
420,4057c1dabcc450ce801bcfc70d025c19,2,域名知识产权中等
421,7bb73195de595ff7b16a8ca78876e8cc,1,域名知识产权少
422,79a9a8182e9fd54cf5867e75c67614ac,1,域名知识产权少
423,61ab7a85b27999b2275be4b2904721bc,1,域名知识产权少
424,ad3037b460e35ce88b6f9137c5ff7aa7,1,域名知识产权少
425,415234be1def57c901d5859c77533fde,3,域名知识产权中等
426,a59e9e7bf5f3539e0a2ca80c19715b9f,1,域名知识产权少
427,4f5345a31a876b9b089ccf9f57e543b8,1,域名知识产权少
428,a68ba959887d3817a5053212f7c628d9,1,域名知识产权少
429,5a7b15c9b862d8948b587ee412d18204,1,域名知识产权少
430,2029e5672c8b19f2f5b3ff99a6783f8e,2,域名知识产权中等
431,d48ebb3a4c3c83e32201a1ffeb6351ed,2,域名知识产权中等
432,6bd91469c0082c57f110f584b51c3f06,1,域名知识产权少
433,86a8e54301b09121691ca2800d29b7d7,3,域名知识产权中等
434,8cfa641c78c58b61440df0324d55196b,1,域名知识产权少
435,019a6e2c11effc745f0bec43573f20d5,1,域名知识产权少
436,460b63ca8f13fa6646a4c88f578b6d10,3,域名知识产权中等
437,cbb4096d9ca013502a0b5340664dc770,1,域名知识产权少
438,c09042462037e241b33a9e021f49eec7,2,域名知识产权中等
439,60fd367951c15afa1c14ec82cac54fa5,1,域名知识产权少
440,55de2812372236daaea24718f8fe94fa,1,域名知识产权少
441,cec44b5639b959db6b1be90bbaa48eb9,1,域名知识产权少
442,80e28d090ef478420456fabc0027178e,1,域名知识产权少
443,938979052b53a89b0d1ddf665b9474b3,2,域名知识产权中等
444,ad6b591c6034323b06dcc5783d366dbf,1,域名知识产权少
445,4d311aa6f87d55fd7a205c7fb725bffd,3,域名知识产权中等
446,3c5ee67eceec649e0828bdce6d293d00,1,域名知识产权少
447,642b331329ec2a52e0e30bc7494b3d58,1,域名知识产权少
448,efa0be9f990a7a2fb454db5c2dd16f73,1,域名知识产权少
449,f7baa80b28b9b7477fad90fbaa8e151a,2,域名知识产权中等
450,ae2cd438e4b5318a726970a8c1c6b8ec,1,域名知识产权少
451,5ce00a8b9904b0bda94187ccf32b01c9,1,域名知识产权少
452,209ea9dc66065dd98729476478fc33d3,1,域名知识产权少
453,558f2ca3d454e8c4ee7d2342939e13d6,1,域名知识产权少
454,35804b4ff7b51424ee54c992bde054a4,1,域名知识产权少
455,26f4d1a8442333c0c233f905992ea210,1,域名知识产权少
456,abd45d3493cd427ad5106ffc00282a8b,3,域名知识产权中等
457,0785be294f3125e6fe9a5c86da9b9b87,1,域名知识产权少
458,d7176d6dad3297331be888b9183d9cc8,2,域名知识产权中等
459,3a2b01229b68ebae4f02c7b8060e47df,2,域名知识产权中等
460,d0c2925c5af0569371b9789017290031,1,域名知识产权少
461,f8d3e6892a2eaef429f51daf89fac1cd,1,域名知识产权少
462,1b02ba07126905b41dd012dfd1301e1a,1,域名知识产权少
463,93b7e0189d304bea545277f77eab774a,1,域名知识产权少
464,a4e310ce0b7ba14bb48fcdb98a632671,1,域名知识产权少
465,667af183d5ff67a050ef4088281f48e5,2,域名知识产权中等
466,0b22ea5554a1ac1a7c2e4769131331f2,1,域名知识产权少
467,621cc4df7b5d42418f92472f855971e7,1,域名知识产权少
468,d2061c3c334ec2d6c164e51bf93294b4,4,域名知识产权多
469,ed6dc5c0d66c7ab349d7a079c7dcd8bf,1,域名知识产权少
470,0d8f310dd8ae50bd5ea349687856695e,1,域名知识产权少
471,8e28182f44258d142298a284e897a9d1,1,域名知识产权少
472,429464e24d3458ed673283fb7e15fc4e,1,域名知识产权少
473,8a76369ebb468c2fa286c8c000e9f107,1,域名知识产权少
474,bb2e1d670ce2f90e698e47bdf666aa63,1,域名知识产权少
475,8dea3dfe126f43421785056a2ca9f547,1,域名知识产权少
476,91595e9c506ec2037bb48b4aea1a23cc,1,域名知识产权少
477,50526c73b0c438d11d24ea4423caf724,1,域名知识产权少
478,33f4e2fffcbd5161a97426707a60c9af,1,域名知识产权少
479,3a39c8e4882805d0f1da543962705d9c,1,域名知识产权少
480,1e550157ed4e2c8f511d969c32f231a4,1,域名知识产权少
481,0d5dd726f71a972548a7e9b3eb132de3,1,域名知识产权少
482,88d6f1db256ca82790576ee62a0b2c34,1,域名知识产权少
483,b581c1df85c75d251fe7040a454e807f,1,域名知识产权少
484,4225197c6482b0ccbe24f63104139f6e,1,域名知识产权少
485,3c8219c872b91376178f87c38a0475cc,1,域名知识产权少
486,853c142d7db0792cb992e8978ddd97b9,1,域名知识产权少
487,18d7d1e2ce7c837644ec54e971abd318,1,域名知识产权少
488,2262d88b3453d07dab5f3c62998aa9cb,1,域名知识产权少
489,542c6402d2bd1d504f57385755a2e858,1,域名知识产权少
490,717a548f262d9cbb0f7a172ace40afcc,1,域名知识产权少
491,d22a5b567f7049cb3254b05148143d62,1,域名知识产权少
492,9fba56efec2b1cac0d47e76de67b6b69,1,域名知识产权少
493,adc5b3ce28f4abcffdcc0a3c2050cec4,1,域名知识产权少
494,ec49253f415eeaf2234f3b4c171beeef,1,域名知识产权少
495,a7a5a57e037634edce9cdc89e7a0ef3c,1,域名知识产权少
496,b1cae64f4abe1fb0634d28cac5067230,1,域名知识产权少
497,6c958264ca41dca0ca4f3aac76b1d34e,2,域名知识产权中等
498,5fb69c826e2828c0b9fc0290fd548288,1,域名知识产权少
499,1549d5f044e20c5c4d4f9f4fa13dba3d,1,域名知识产权少
500,db44ab418dd5e10b8dbf7ce90edde223,1,域名知识产权少
501,c630e4d71044c3d9b26e13480433c8c8,1,域名知识产权少
502,c138760823d3dd1226995136726dc1a8,1,域名知识产权少
503,24eca9f1bcfd5d472cf9ce46aebab51b,2,域名知识产权中等
504,c3a3e873f24be7de1e819f7ce7436398,1,域名知识产权少
505,6bbcc6a07962296101a26ef4d98aa808,1,域名知识产权少
506,570adecd1c32b5dddf5ee7074a4fb725,1,域名知识产权少
507,bcae52855f2f7f6741ffe31e517de797,1,域名知识产权少
508,c23b02297634ede97c6b7b6ed0d8e4db,2,域名知识产权中等
509,075584caba08abaa98245f10d3dda5a5,1,域名知识产权少
510,6c9f2d35d446c5f015189b640d8b4fc2,1,域名知识产权少
511,9b5142475b8960b73ae0dfab33ca3920,1,域名知识产权少
512,d7a53be04656e8aca9751afa7c43e7cf,1,域名知识产权少
513,75917d42544ec29c1d5afb5013bd8065,1,域名知识产权少
514,68f2eb06fe0d2b94bf162efd55deea6b,1,域名知识产权少
515,09d3537a4cdc7895ae253c4bf4e30155,1,域名知识产权少
516,f7a224feaaea6006462cf04b7da2c477,1,域名知识产权少
517,e837a18021a882b61c9a729259207af6,1,域名知识产权少
518,49d8eec08b4deb63b6092a7c780d15ab,3,域名知识产权中等
519,c076f5c436920f6d0c55cfb65920063b,1,域名知识产权少
520,c575537995e07db2cd3d58d81c608438,1,域名知识产权少
521,ad0133b6aac55d1f12896e2229514423,1,域名知识产权少
522,087f69e93b1ceae2b207f0eb7193c32c,5,域名知识产权多
523,f004816aa8410c0a52809edb0dd80c8b,1,域名知识产权少
524,3b4f736b24ab3bc82c1954c0e05d1c22,1,域名知识产权少
525,a448638d64949897619b4f0894b0b35a,2,域名知识产权中等
526,f75b2acffda05df67cffd616e38222ec,1,域名知识产权少
527,8ee7d456f36a60fe04d63595b82c4332,1,域名知识产权少
528,e898b4b329523e8d37069e988d93539f,1,域名知识产权少
529,edb740a25192660bed47de5817eec5f9,1,域名知识产权少
530,37d8bfca2922ccb88e7ac851182c1bb7,2,域名知识产权中等
531,00a30e21728e25498e2a9d895a607bb8,2,域名知识产权中等
532,85496bbd16f0fe3ad65f059f85fc6639,2,域名知识产权中等
533,12e509cb1c1fceb7abf97e1089237970,2,域名知识产权中等
534,f32fe3a761f090776148dc6d42c8bd65,1,域名知识产权少
535,7780b49da042e432389ad801074398aa,1,域名知识产权少
536,bfb07ba98d507d32e77f932d3cda11b9,1,域名知识产权少
537,00b751dc3b694755c35e109fa69d5b61,1,域名知识产权少
538,eced1246cd012c6e77ee3d97fe18c9fa,1,域名知识产权少
539,31dbc8076c2d889608f3d04ac07f9945,1,域名知识产权少
540,9608463798c60de7b5da0be086b496eb,1,域名知识产权少
541,9e634a4df5516b0ce45a60d78032f233,1,域名知识产权少
542,6d4af537c8e149a067c8bb217f4c2b6a,1,域名知识产权少
543,eb63911d6b07c4f4c8e21ff4c43b2623,1,域名知识产权少
544,6c35054676d3cc6118b06ad603ec3675,1,域名知识产权少
545,24c96dbcefac028e2963a1721752c62f,2,域名知识产权中等
546,42a58e68b7ef88c58c4d52bf82829eda,1,域名知识产权少
547,5678c9c936ef3110a46ddd8a06a997c3,1,域名知识产权少
548,d04dcfb5a457454aa235f45c0b4e5081,2,域名知识产权中等
549,14333c4dda81cddc00c815f00740c42e,1,域名知识产权少
550,3ce4aef4ca4ba69a49e84d60d6d3feab,1,域名知识产权少
551,e16c75daacac604509a904aa62c7ab04,3,域名知识产权中等
552,9dc02ec2ae1ef9951a6f71616f2f4b3d,1,域名知识产权少
553,c3475709444e946aefa579f7c2aa5a62,1,域名知识产权少
554,d5b77b17eab71a37668d81316035e158,1,域名知识产权少
555,6722f68c48453a23b3e74e94e2e7e726,1,域名知识产权少
556,40a511c4c027f77f79d1d9dd8cc06337,1,域名知识产权少
557,47651cf65c1a0e06f8e9b4c2fcec5e24,1,域名知识产权少
558,0b2c3a8c575d9288201ba2bcbe73e926,1,域名知识产权少
559,c37855002d4b1ca7944a22090b63633a,1,域名知识产权少
560,381b77471d6e25d3bef31dd68378b9d6,4,域名知识产权多
561,03d3f4499a0faeb90299d094d09faa49,1,域名知识产权少
562,c40b779def05ef5aacf41292fcd3fa20,1,域名知识产权少
563,4b0a4ce7dd5c5f72a759b8f37b240944,1,域名知识产权少
564,7f424a5aa04064b5d3b6e12fd7b0ebd5,1,域名知识产权少
565,3ecf81067f48f00a8da1a48301755e16,1,域名知识产权少
566,4ae4eb34325240f6a48a5f01b84f59be,1,域名知识产权少
567,e0bbccab412abcc20567f36e1287babd,2,域名知识产权中等
568,914367a0652ec2d41d963bcde1c8f876,1,域名知识产权少
569,61bdb7e52bec9fd704c32616247fe127,1,域名知识产权少
570,1771783f14a42d20869df88fd079ffb3,2,域名知识产权中等
571,c493496333d3d77a960e3f90fdc0b277,1,域名知识产权少
572,0281b1b52cd5ec87a6d869a84176c932,1,域名知识产权少
573,185743537a626a01ed03f2fab502f291,1,域名知识产权少
574,89a2824bf4151ce577bb90ac835330fc,1,域名知识产权少
575,0998ceed6c9753e0cb4858fc9a3809b7,1,域名知识产权少
576,fc35df78fb930dbcfbf0833e3330d2aa,2,域名知识产权中等
577,437c8346958b3b6d96dadb1e6115fead,2,域名知识产权中等
578,4993aff8b8a2c2e608bb16fec913118f,2,域名知识产权中等
579,27069aafaafc6fdebe4a896481cf3c33,1,域名知识产权少
580,759111407c898ba493c6b457fc47cac0,1,域名知识产权少
581,a230dbf351b013e4823353c7626809eb,4,域名知识产权多
582,3e08e7d28f722772c45956aa0fd93720,1,域名知识产权少
583,3aac54bb16b1259c4c95becc1968ae2a,1,域名知识产权少
584,ab8793e34aadd1d8c44cb38ad33dd029,1,域名知识产权少
585,0fba271113edf26dd0f1a88916c51b67,1,域名知识产权少
586,9cee34bd1ed2b2c3cf3bc239c85c5db1,1,域名知识产权少
587,3586d1a5cd5e56200600875c728a683c,2,域名知识产权中等
588,6f2d6df9ca42afa3de5382d486414c56,1,域名知识产权少
589,697672bdabc055e22065dfc8a418703b,1,域名知识产权少
590,24bce2380cd409d3b4260fb02734f6fc,1,域名知识产权少
591,ad9a3ba9efb964369f37dcbe2b15c5ef,1,域名知识产权少
592,a98d242553e58b6554e846e52d7f28cb,1,域名知识产权少
593,b465b2f08a04a47714a12b86e43c7cc2,1,域名知识产权少
594,2ec055efeaa0efafbf0f7677ec6d9faa,1,域名知识产权少
595,fddd80d78e6ea5c637747038bdc006a4,3,域名知识产权中等
596,94f1c80259fe0e95b2b59c16788b6b40,1,域名知识产权少
597,03a5a2255826f3cf6033093ce915bc2c,2,域名知识产权中等
598,5e66f98815f0494b8ffc9f5e161e9047,1,域名知识产权少
599,71744caa86183bf1f84446a36dc395ff,1,域名知识产权少
600,19a6da842c171484f3a64cb83ee297e8,1,域名知识产权少
601,c234bf436050567be11131641de5263e,1,域名知识产权少
602,2c00c141ad25d9fe1d878e61d15ac9d6,1,域名知识产权少
603,e88c8fffaa6afa8c38a8065338bdb794,1,域名知识产权少
604,caa2c12e41e5406e2ffe3aa2f1025ca2,1,域名知识产权少
605,b6ec97c3ecb8e459ce5ec8004cd13178,7,域名知识产权多
606,c8ac5d40add1a867b7da376c14e6ae6a,5,域名知识产权多
607,88de7b1bdd1359bf2b93cc2f5989b24d,1,域名知识产权少
608,f6d56fb1d12bf10b58802d0b3310f293,2,域名知识产权中等
609,0bd9a6cbdc676abf49e93a8c55ca4b89,1,域名知识产权少
610,26337eda810b64ecf33845c6735ecbbe,3,域名知识产权中等
611,8ab03cab47456d65bff85889fdf03332,5,域名知识产权多
612,25ab3b35788a1feed483cfc4ce7d3b99,5,域名知识产权多
613,4895f9d6c19022bbef9cf3245ef3db1c,2,域名知识产权中等
614,bf17180956f2bc1bdc7fe5e42ffc527f,1,域名知识产权少
615,67fc2f3d749732606e436709671db6e9,1,域名知识产权少
616,f4460a04735a348121fc91816d3b308e,5,域名知识产权多
617,93925109b35be27529adf70460843d4b,5,域名知识产权多
618,2c75bdfea15d073695631d96415fd75c,5,域名知识产权多
619,b530fad5e082ca7cb710d63b4b1cbcae,1,域名知识产权少
620,05ab5c52c02acf168a62714848ba137b,5,域名知识产权多
621,3f217706901fd3eee630e15edf225321,2,域名知识产权中等
622,cfdcd04076ff2f7d71d357481e8724da,2,域名知识产权中等
623,b12116d33f5444e9e26ac8cf84380f7d,2,域名知识产权中等
624,e914ff3f09a8204bc3c0737c775f8857,3,域名知识产权中等
625,f29d5f11bf77402c5169e8a68e31f136,5,域名知识产权多
626,652ff5fdae970603fe929ac329395024,1,域名知识产权少
627,59fe5eda6bdff4a71d00b78f5263c4e3,1,域名知识产权少
628,e94792d96c77de948f6aa7e8acf4e85e,5,域名知识产权多
629,d9625b10ebe8a616002658990ffc1bce,1,域名知识产权少
630,e68bb16e6947a64732e4bfceaa5b8ed8,5,域名知识产权多
631,82d34e3cb08746384e2f5f8d7cddc2ff,5,域名知识产权多
632,5becd6c06f53ab047ed6c8b382481dd9,5,域名知识产权多
633,0e9696837ae4516bc56ce6787d2635e1,1,域名知识产权少
634,01efc973e740bfb84feaafafbfa86457,1,域名知识产权少
635,1d52d4aa99eb0bb3d5ae402f9018891a,2,域名知识产权中等
636,cdea60eeb52bdd8cdba2f79868a61002,5,域名知识产权多
637,36a92010b073154fc83a23673d32459b,2,域名知识产权中等
638,b2b30fbc55295d18bda8f40d548ff737,1,域名知识产权少
639,cacb2870ae5ac3c6b509ffb9401f9374,3,域名知识产权中等
640,4961a4e2104f30aeb3ba633082f09a7b,5,域名知识产权多
641,c76ebd9db5b7143cbe14f610029581d2,3,域名知识产权中等
642,b7076b283fd83e5244c1a426cf8c3671,5,域名知识产权多
643,222521c27f43dbdc47dc8b2ff840f068,2,域名知识产权中等
644,8eb2c2841f92ac60b12a74cf1a928240,8,域名知识产权多
645,109d7dbccd918da8e2d36f65bec4a0f7,1,域名知识产权少
646,75c8e98aeecaec992446295f2cb73ac5,5,域名知识产权多
647,b90dbf2768b481fff5e9b5728f9cbdb2,5,域名知识产权多
648,245b44b2e22951011a43bb876b585c25,1,域名知识产权少
649,188c0f90ca7870a9e6c362b19dc11f31,2,域名知识产权中等
650,4820d95f093e385b86c81156f7c583f9,3,域名知识产权中等
651,f2ec46622684d64a1ed1d79d3ce7e8e0,1,域名知识产权少
652,601befcf34e90da1d278bda348d21933,1,域名知识产权少
653,751659df3aec92b44c2c5335fe9c2954,2,域名知识产权中等
654,f723852a04111a5e8a8948c3ee30a417,1,域名知识产权少
655,3fa111053eb4fcf1eae5f800780a0bb3,5,域名知识产权多
656,367f7b6ea5581c07883d094ff7cc9687,4,域名知识产权多
657,8c571e70e61b8243bdbdc65391987a31,3,域名知识产权中等
658,96285c9ae8c6a38e1bd9b25e994ba790,6,域名知识产权多
659,369ec01e5582695fe842f633e84eda0a,1,域名知识产权少
660,3e345da65bf0c1b157dcfe1a3e2a4321,5,域名知识产权多
661,d67fa50b4a1c7b6da143964fa7d8b7d5,1,域名知识产权少
662,a690fee5862da7fb96377bd627824864,5,域名知识产权多
663,60298fed8a044d32e4b040c2c97908a9,2,域名知识产权中等
664,2bf79b4951dcbd6d7608f2983f290199,1,域名知识产权少
665,a9c3e959940031b7a950f49479415f05,5,域名知识产权多
666,b2db4499114fa40c17c65dead2dc76bb,1,域名知识产权少
667,f693868334018ddea387a4f54fbcf367,2,域名知识产权中等
668,e4a3dedc151c8c6db884d15c4a94c23b,2,域名知识产权中等
669,f39fad19b3c1fac48b5ac78aa7600b7f,5,域名知识产权多
670,77aa54596dd11154d3db61b7dedffdad,2,域名知识产权中等
671,d3dddd64d673b69b9662bcced0e7d5c6,3,域名知识产权中等
672,10d35c7bbbb830fc73bf9a70ec7f6558,5,域名知识产权多
673,2648f7802f9cf73057286f885d2616b5,5,域名知识产权多
674,423416b2507c27ec0c35623e90b76a28,5,域名知识产权多
675,91c34000dc6915516b8232cc2fedce22,1,域名知识产权少
676,b8b658bf3a9ac4ebbceabb97ab26fc77,2,域名知识产权中等
677,5474b7211f837fd6e4f1f1414b0502b6,1,域名知识产权少
678,d86ff50e3e3b9d84c1a93da62a6d4021,5,域名知识产权多
679,f8b51fac927cd5323cb2c4662d04b840,2,域名知识产权中等
680,4f429b0adecce567bb26245ccc5dadf4,1,域名知识产权少
681,6962d82f183eaf4478c7e58f64c7e679,1,域名知识产权少
682,5f2c05a70f45bc1889d3368724262235,3,域名知识产权中等
683,2c9912c36182dabc3ff6172b20e09280,1,域名知识产权少
684,a431b3ba90079d478e5913952800bd75,2,域名知识产权中等
685,ba98b8747f24c99f91336fb221acc1b9,3,域名知识产权中等
686,bc3c1a7f8aa45e675feb15d0cddf0345,1,域名知识产权少
687,38dad122f1c3fc5b8cae763c2c7127bc,5,域名知识产权多
688,ccb17df03d872c8ce209b18e2ad48565,2,域名知识产权中等
689,df8aba1e4cee789738422bd538ce6e8b,3,域名知识产权中等
690,47e5296ae49352f32417ff67c8bc2260,3,域名知识产权中等
691,45c144148038e49c614fbc6adcee3156,3,域名知识产权中等
692,365aeeb282c36070e17da505bc54d137,2,域名知识产权中等
693,7f5020cdb0d7f827e856ccfbe654a627,1,域名知识产权少
694,370322b4ecded6c6bcebd834e4d292cb,9,域名知识产权多
695,cd2920bf02b468357a28ada65550fd5e,2,域名知识产权中等
696,d941f3c1af9e96e8f228caa05b758823,2,域名知识产权中等
697,ceb0252f25e4b611c9fc27e5e5437765,3,域名知识产权中等
698,ce3265a93bf1585b1ed2199278033348,4,域名知识产权多
699,b0fce35d0a1346e1a3015f6c1c6af8b2,3,域名知识产权中等
700,cc9eb58afdef9131c5c956fffe0373af,1,域名知识产权少
701,d528d151bd8f4638d261b659f8bd4664,3,域名知识产权中等
702,6ef2636f8ee90d42c7350748de6068ed,5,域名知识产权多
703,5a6a40a4686162ea0de83d2b94357271,5,域名知识产权多
704,704710590795b973bc4d3f2c34a7588f,5,域名知识产权多
705,9def072b34e52024797155e1ed8595d7,1,域名知识产权少
706,a951853d6602a21a92aecd95eddedf77,1,域名知识产权少
707,fb89d60ec535961e74f98e707ed95eb6,1,域名知识产权少
708,36c2596dedba81278710440d67fd46b8,1,域名知识产权少
709,5bf014d0968fc2fc4f4846dd03cb068f,1,域名知识产权少
710,5367921d6f1b95d9efea51b34d294fa6,1,域名知识产权少
711,205058ac27ba828fe36967ab4d65617b,1,域名知识产权少
712,5e6b3dd51146b46288776eaea189ef78,1,域名知识产权少
713,e5d6b7686767ac08f45bc33b01ada7e4,3,域名知识产权中等
714,82294419ff27c373973a7d0a472f61af,4,域名知识产权多
715,998780fecef6093b1cb9751227308e81,3,域名知识产权中等
716,11e5b7865ee9fe7db76f0d7d381e8dac,3,域名知识产权中等
717,2fea631550b428883d58f1496a0b0bc9,1,域名知识产权少
718,bac03f590c49532bd79d4a0e22900a7e,1,域名知识产权少
719,787d61cb19f92ea4bc4a2f9c95c68b9e,1,域名知识产权少
720,eff8553244f758cde6229f182d609772,1,域名知识产权少
721,6db1b34adf1195276d739ebe93434c5e,1,域名知识产权少
722,6aba05ebd87b0153d2dd6e725e5db883,3,域名知识产权中等
723,82cc743db471d0178f2c03c199c923b9,2,域名知识产权中等
724,7f0b39428b30c55b379443a27fd94029,4,域名知识产权多
725,7115c01d6e4e75d0feea584ea9e0677b,1,域名知识产权少
726,371f5a93fa1cc3a24e5bf65999086824,1,域名知识产权少
727,a94cc278d144ae40534fa4aeb4e8e5eb,1,域名知识产权少
728,b0c749ae355088260b6e00193e709403,1,域名知识产权少
