,entname,shopnum,shopnumlabel
1961,b917657ed93c6d64dc91708ff2ce00e2,2,多
1962,334194192179c2625c785bfc32494e9f,2,多
1963,61c695146ecd4cbf5d401cdbd4c9230e,1,少
1964,b4bc52ab9ca8bfcd7dbb08c146aab3db,2,多
1965,c580bc6ec681358b85bed5268ae60d67,1,少
1966,91163eab2e2c0c726d6bf590e0585f82,1,少
1967,8032449c030e83a4fb7d7fce11efe667,1,少
1968,b549b36eeeaea867f31ae8090567db68,2,多
1969,35caa6a2a4e5f2798a44951a93922fcb,1,少
1970,d52e3300d8e60d79b2bc84910809f080,1,少
1971,9221fbc42f29bba4b5a608572542f080,2,多
1972,2496d2b0b7c8091cd5d15a036611b771,1,少
1973,8e1de0098ab7a5847389fe31e4c2e334,1,少
1974,fcb7e5de80d021ea09d0673097b74a41,1,少
1975,d77cf855d6f5cb8462622e75f2ac8e70,1,少
1976,8fa4fffc90be6d38cbf8136ba690dbd0,2,多
1977,64f02a410025259e2b2734a3413ee97f,1,少
1978,46fcccfeacac5b9d9858c7b08fb4d585,1,少
1979,475ef88de141a4bef25ea7b67ce69fb2,2,多
1980,3fc9596d5f96c1261ceb6db5f4796e75,1,少
1981,6c8395a2a1b69c20c6bb52ed1fc87bb2,2,多
1982,71896d20eb239e39b2ba384ffa125bcf,1,少
1983,80699ce1987dfa18c8d53e606bce6457,2,多
1984,3e6abb40a67c6e58a89337b039878bcf,1,少
1985,371517988c247356773cf62d5af03faa,1,少
1986,580fc28c2b0eeb79bb6976b9c54d39c0,1,少
1987,28fa05b7451e1ea292522f34d2ad343b,1,少
1988,c326dd4692dbf63a5431b95d6152a22e,4,多
1989,27a36f769b8543949c9ee0f4edf5c5c0,1,少
1990,535277c49ca76890a1190751f7b8ce9c,1,少
1991,f924932db6a2c5a25f51dc8837dd1b7a,1,少
1992,c7e100191478433b65e4c94686107c13,1,少
1993,d6c8884e8d15db0236b067cdb18cc8ce,1,少
1994,5d4a4942b3edf1cea5898c16d6545456,2,多
1995,709389092372c30e5354c419a2b10dc3,1,少
1996,2d0d8495566f24f65dab72d74c53829e,1,少
1997,cc8de197606bb3550bdae4f1a3d51632,2,多
1998,3156ba663d9f45aa42f92c1c1de7dc20,3,多
1999,45737f66d4daf495ae8354c2bc4d79a6,2,多
2000,c9c9d642531ab9b0ab9d8518434f74ec,2,多
2001,90d2371342a5d1280212ceedd36f0271,1,少
2002,913635d2bef8995638a38ada6d352d4a,1,少
2003,52b3a1fc7bc3749a842c79e343a2cfac,1,少
2004,09feebaacd943eb523e70d62b8dcd9a8,2,多
2005,39314661cbb4f7670ddee6f61222e78c,1,少
2006,ad4189d9ed911abaca10c61e604a26f3,1,少
2007,14d511c52c3ed0127d47990e3364fb83,1,少
2008,f5b47500f130cb195b115d8dac474c28,2,多
2009,47e23be3bd4298291677ebf52000f6b7,1,少
2010,7ee86e60f25c6c65479af9f35dc3f29a,2,多
2011,c4aa2f8bfd9a945298fa3f4fdaf5f64a,1,少
2012,1176c2636fd77bd81572ed8fef613b8a,1,少
2013,8769e0bc9445a6545572ffa1e4e399da,1,少
2014,21fa550f90351cd360618b0fe2246620,1,少
2015,7efe07b2d96b1faf1c2b15bfc09c8af6,1,少
2016,79fa1f9048ea945a9e42c810de8d61e2,2,多
2017,5cf0232d540ed48097e741b594954b65,1,少
2018,e32416fd8a86eb04c7ee0f40d21b86a8,1,少
2019,51a986676b57335bb7b5c5e872046e0d,4,多
2020,de01ff7aa658cf55a82d2225b1f72196,1,少
2021,a0740bca8b67e5c82cfc5d6a9c04e4bf,1,少
2022,3d7dfc343f7b372afb5131669a2df151,1,少
2023,f831406c44ee4cc53677550baaee58bd,1,少
2024,cf5f87399400e4c67c8490b4c282fabd,1,少
2025,ade56d19bc43500e36724ac88e22d776,1,少
2026,10ad1bf342834c35ebd2f65924a9b01e,1,少
2027,779548dd8a28c3c3a90b9f8ab4ef405a,2,多
2028,c7b83e76e62bdd64677d522f50184a5b,3,多
2029,13f91b8f03ae53d28f48379f121f36b7,1,少
2030,3216daa3111573c02c98f8f77d9ee5cc,1,少
2031,89386dbb0f58bf79910c9c47da4398e6,2,多
2032,6ec714c9a2ff47d86f19614a5e0d582a,1,少
2033,7f06e272d5a5f8c40d010c333b668870,1,少
2034,44ee5a890778a3600cc451545aeb24cc,1,少
2035,97333ac8b03dac1f267c6417586ae50c,3,多
2036,3927f98a5332dc4330a8d907d21eef6c,1,少
2037,8c2dcf6d6e6dfd416beae8bca06267cc,1,少
2038,134504ac2b4ea907a1962d7f8102d00a,1,少
2039,62808337441174d8086c3d541dc9f9f5,1,少
2040,c4b5210b3ff12c13957bda1094e5bda6,1,少
2041,067f0141c4495f0072717ad17ebce499,1,少
2042,3d6956e553be5d56fb716f4a4ad42148,1,少
2043,ae743b38247a0409abcc849749826101,1,少
2044,501ceab65200d4c79dec90490c610085,1,少
2045,5d152aba641f257279c203726e41f7e3,1,少
2046,b6cd3fc5193ad4b78eefe690ad5e9c2f,1,少
2047,7e4cb0511b47923888f20050fca12192,1,少
2048,80ed7e313e34a80969f9155dc118d952,2,多
2049,7edcea00f8d761ba298da393c80f7ce7,2,多
2050,6b95d773a64107fd7c043b4ef11ca430,1,少
2051,6d5dfe8e8080957ca21d8cc07f9e5a5e,2,多
2052,09431a9e56ed67ed9bfff32ecda99678,1,少
2053,dbdf6a876b44bb50c50b68509bfc8dc5,2,多
2054,5f2ea36afc2ef53b57f9738e5a46b9fd,2,多
2055,6fdacbec22c7e624eb09fa6053e5f1ca,2,多
2056,87c4ffa0bf1c5533b26fe2941f46e4ab,1,少
2057,e7d893f2dec04a68b792112568a1189c,2,多
2058,427cc4b34c5aad9a941a4edb804bd1a3,1,少
2059,87c4956e479c316d8e800f631cf23dc5,1,少
2060,9542e6273dbf65beaad834c1fa0c375e,1,少
2061,ae31dc90d5a2905228112ecb6cfae22b,1,少
2062,dd458234c6df95a39a9776e8f57a894b,1,少
2063,ccdb44021b6ab422db3f346709ab5e70,2,多
2064,a16dba2b79900d4b67ed3e5bc9102cf5,1,少
2065,49bd2b0cb15630f9e94c3a0d85d4dbe9,1,少
2066,713956aeaa95ca41ef67eda246d75539,1,少
2067,15b0109a0e8150f165230bfaef57ea90,2,多
2068,c3d6a5eae791c409f559a2b821413d66,1,少
2069,61c55bbf2d22b16d5db00b00f11c17ab,1,少
2070,2f95d3903e9a5f60ab983a3fa22e22ed,4,多
2071,ed9f64cd76a2701f8b2bb5edd115cb00,2,多
2072,40c5ccdff6f4b01f82daa9ae5b544e72,4,多
2073,3290dda63587c3bafea43dd481c5d81d,1,少
2074,9fa49161bcae82d9e69cc17f9e373a9a,1,少
2075,e57f2f991c2caef421af08b6420b5b4c,2,多
2076,18bd9ff03829258026c52b370dbb7bce,1,少
2077,50b2222eba29a0be8f58cc05ec0e91c8,1,少
2078,fa0973612d4083bfe9179b2e0a4f2b2f,1,少
2079,4a6e36594b19179b113d7a87e3b934d9,1,少
2080,c153458ad38b543ab006f9f1fc1c500a,3,多
2081,70a42e615f295035190355737af86751,1,少
2082,7f0ed382e9171901420ae175ea8fd0b3,1,少
2083,9e1d204326241ccf33dbcaae51e02dac,1,少
2084,7a5bae3f04e92c777e22fa2ccd8468cf,2,多
2085,6eb648ebb94cddc8b21e650c7f1c9ea3,1,少
2086,df206389ce14c1ae13c99d22058e7331,1,少
2087,1e6f63ba5b24db95f69a18209ff97e55,1,少
2088,f3f9544846e111a6a24fc3a6dfaf32ee,1,少
2089,d4ad1f717e7f10dcbc955c38ed6b5346,1,少
2090,fb3454b96ef7a3d928c4b2a843052f67,1,少
2091,9a8d38a3100c830edcae6193f5671845,1,少
2092,a3fefbb7fe79011f7d638639a52bbe7f,1,少
2093,22a57716b44fb0bc42f57d8b2ed3a47b,2,多
2094,109fdc9dae68b3213e35e937b6e31e00,2,多
2095,9d05077cbd6008cb7acfe5d7465393dd,1,少
2096,edc27540ab164ffb0b57c89f8ab9b22d,2,多
2097,f9ab8bf32132e0f202ded81f7703297d,1,少
2098,9c8263e28f7e2f239a65b286a83f21cb,1,少
2099,9a85c9ddb87dc8acd2bf00ecdc98accf,1,少
2100,2d6f181ad1de602a9f5259beb8cc8e6b,2,多
2101,cf5069c375b6c2426ee5c227c9ef6732,1,少
2102,d869b47bffeea5b4e6131a9a4fb066f2,2,多
2103,f457941cea3f7d8867dd686c548e7aaf,2,多
2104,661ccccf43816f78daaf9df1d6c93569,2,多
2105,dd11f3f00d09ccafa3c17356b24bb277,1,少
2106,c0c5e71c44d990ea104ec2f7516e9e27,1,少
2107,d8e8734d9a32ad10f3e49ae834f42529,1,少
2108,29b14f9ef8d16ac0e6a86d5d6a41ae48,1,少
2109,d0d32255f7b374170febce3affb33350,1,少
2110,79c66019ec26fd47a8ac3d1c0972a80d,1,少
2111,b4440b16d528f9473827a2b07fa285dd,1,少
2112,9f26857cf76d02978acc77c0fd4bfeab,1,少
2113,5e2baecaa8b6ab8210b25f8bc7c1766e,1,少
2114,dbb6745716b2123bc1a2b3c608684966,1,少
2115,0a197b322d2fed3b59dda9dd31d28ca4,1,少
2116,3f63ca0f4f5c30540effb69687901b3b,1,少
2117,0bc9176679e72c41ccb6f18bffdaeceb,2,多
2118,5d7ce2735568303a90aa9fc29f4f59b3,2,多
2119,96e6ea71dfcacf21abb78f3de78950b2,1,少
2120,040a87828dcc792dd9952762e8a87c14,1,少
2121,4155bdc304c6512bd64acec6f49d1238,1,少
2122,a79eaa8efa8006213a3d907f600ea769,1,少
2123,d3ee14454d268b69e6d01a9da79fa5f6,1,少
2124,423a7c61fec65661bb506603e00fb896,2,多
2125,198621d42ebb8bd88513f36c732f8945,1,少
2126,f4446e33f72e899ed7655b7a6bfd55b9,1,少
2127,b22bcfc73a826a3e66d10948eb517fab,2,多
2128,63d1851c16e9f79670750c9c56b6112f,1,少
2129,c3f9291cb670f0cad5d80209f925d336,1,少
2130,4dbf4669e4046c605ee02557bc8371f8,1,少
2131,ef0459a1493d5817d9d39757f9aa83ea,1,少
2132,8b73f2f41b841fd6ab718ed8a60fa877,3,多
2133,26de3f9e0b72a79608de1b2926f8d643,1,少
2134,c0e3768ffa60132bb742b5ea73b75ca4,1,少
2135,b08a9bff5b7fa057be13a77ea5b50cca,1,少
2136,8889004df9c9006c88d6d9d0e36f951b,1,少
2137,5cccc590b0619a59db1b40b5d5a0a97b,1,少
2138,bd01dbe304d0365e3e1ea3a2a9ff4e75,1,少
2139,2c6f04fcdb59e34fcb36435ac9ff607a,1,少
2140,150a6a90dd8ad654d4bb65f50c4bbcac,1,少
2141,4e73c4f67a869d790e22962f6b90bc8c,1,少
2142,4b4c1d1b2aac61aee3225378dc8e813d,1,少
2143,884055c7ec929f3ae9b80f424afb059a,2,多
2144,5456632b428ab8f0ca0c1db4bea0f4de,2,多
2145,ff774412fac6d1f998cb522550038a73,1,少
2146,0081987f0d533d2897aebe65e3cdb79c,1,少
2147,d7ce9f77548d6d2b4df9fe0d7f66ba03,2,多
2148,41754c62f56ba7d93d729e9ed69c809c,3,多
2149,b8a3b4460bdd9f5f72a5d426b8410616,1,少
2150,0fb98408436e65c9c37c41e7ee76028c,2,多
2151,02de407e0cd6d257df95fcce53ccaead,1,少
2152,219ceb517e24e6a4b7fce402218caa9c,1,少
2153,58fc6377f4addeb1749d320b44e8997d,1,少
2154,ad254ac061ff74da88682b1378be281f,2,多
2155,e8af77039fd30a7cf0cadf6455f6debd,1,少
2156,1d2a30c9cfdd2423772dee27692fae47,1,少
2157,0dbe8f381a25b83e385053a3c7b415b3,1,少
2158,3f6379b4d6b97eb69dd25940532b55f7,1,少
2159,5b36a9c8b31cf9ba95c0310fa98826bc,1,少
2160,c9c02eafdace4290c7cff7a15855ea29,1,少
2161,296b23bcaf1039a225ba6646eb1d86dc,2,多
2162,7b81be1904f25a44ed693c53bbe52231,1,少
2163,5b6e65d51cd76054a8b1cb2ab74c29f4,1,少
2164,fbcf0e59325ef1393adf62e3f6bfb165,1,少
2165,bdede12aad3b97859ce79470d08673d4,1,少
2166,81f9a70445810a04fe18a37b9c6babbb,1,少
2167,c834060575e01cdcc765e8399877b523,1,少
2168,c44287b9db3b0ca27e0a91dfa8ebd7ca,4,多
2169,77ffe0434f398fe1cd0323de2a2cad3f,1,少
2170,678156197615b458f41c3154925524dd,1,少
2171,309d37e9cc385c182575574507dc5efa,1,少
2172,0899c93a78fed5619e9184b5652c4f99,1,少
2173,16df284dcd4557b2fc7d18f217ce7e26,1,少
2174,200d30874073c563142ea20895f6218c,1,少
2175,2b55694c54cb1b4e3c0bc0ba3adb8f40,1,少
2176,557acf39a03888ad70e3aaedc94e0871,2,多
2177,c99bca39f6a70fb8e2f8271dc75c6244,1,少
2178,069ef9901bb071b7057dce7ea7ff0860,1,少
2179,17c760dfa81ffe53d017202676332dda,3,多
2180,c43bd67c0bcfd52f88113d8fcf81d359,1,少
2181,673d84a633ace8bf698a519ba8564c97,1,少
2182,7474253da06d8e288edca7b3c11c990a,2,多
2183,a6b8f073144ce4c489f50e1fc8fc9b3a,1,少
2184,52543b5013ab640802bfba9b65f0adbc,2,多
2185,283dbcc5b0b6786878c9beebbf05e0dc,1,少
2186,f4b7b1e68e146c51f96b0b944b7cac2b,3,多
2187,3e214b97b3d3f19c02faa55e85564607,1,少
2188,2f403470eb8c0065cf1281f2bc7b4948,1,少
2189,560fdd8b47f31634f728442bbdfd8683,1,少
2190,1c82b8dd0acc4e219d087c95be5a94a0,1,少
2191,9c0ffbaa9cde49485ba6c7cf97dd73f3,1,少
2192,ccd5689d25433eb59fca3344e3c1cb1b,1,少
2193,6311b412ef8ac64fc9519c6976dadc17,1,少
2194,8e560112ef32e3f0582cbf2878a5fef9,1,少
2195,413e4f827755276cbd09a7e52b919a0c,2,多
2196,9b4c64ff5ae1848e0f664d95478e55c0,1,少
2197,ff1ab0045d18bf5d3f4f6cb39f2d0551,1,少
2198,6457bc59af8f7964ad561d6ca0b884ed,1,少
2199,4b2fdc93ef62db1de6bc2416c3555527,1,少
2200,a9245ca7ecf15b86937dda6f5bffc749,2,多
2201,fbfb51f1d4637e6d09dd3f7a2e442325,1,少
2202,a90719694a864c494eb54020bacd70da,1,少
2203,3d4bc1c20c6b2aeaf558770edaacb784,2,多
2204,5784b642fc9b834c957fd9ce0a8fd481,2,多
2205,e094d6601f8a40196ccce50dca015e19,1,少
2206,845f2dcdcd558bb3083dfc5cfe8a8c59,2,多
2207,ccc44f9952cbbf9a3091a9feaacd80f1,2,多
2208,b6c5b4e4f342ff409a275140288ea1d9,1,少
2209,8df6da10b5896ad27570b55e8a54c6dd,1,少
2210,4a38138748038a7ccc9fd6d618252840,1,少
2211,28e5a82215f80c813cd6d75ff416b039,1,少
2212,c1a8c5d9422fce0d6aee2d6291f7ba46,1,少
2213,7e50cfe71ac756ea2bb9d702494632a9,1,少
2214,b8927c01ad24a95c4fb76cadd029eaee,1,少
2215,337fc3adf1d0b26c992eeb9caf2b750e,2,多
2216,32f4dbc4e05da2f87762260781f51608,1,少
2217,267f98dc8ea63c537dfc9b17fba865bc,1,少
2218,b08cc0b7a9bff33c3a18e418a5e95698,1,少
2219,499f77b4295e17557fc2e78fbfbd820f,1,少
2220,f855a2b52e16703926c1b4ac75a32574,1,少
2221,95aabad6ea3c5accf5828438ad710171,1,少
2222,33470d0910320d3373267a373263d026,1,少
2223,d3e86723a5647c4737502649f833288d,2,多
2224,a9628a82fb29469f2697f9de825013d5,1,少
2225,38049b573ccfafe0d2fc18bdc4e83336,2,多
2226,66c10b9c98f2d5e6b197902cbae9425a,2,多
2227,fc13a5f464bae9b2151be89996b310cd,1,少
2228,b127471b03067bb1561d858d263c0d7d,1,少
2229,fca420fced2e193c41872bb35faad840,1,少
2230,eec2e0e951c6b4490f28fd2431f4352d,1,少
2231,919f8a9c080a5766500be79e053f67ce,1,少
2232,c7402b033273ea17ce80f2e93cf70cf0,1,少
2233,3a57395e9f4a71df908a819b5aff4361,1,少
2234,c56b07d3b682e7fe36d834a73c79a995,1,少
2235,160a84d4e879f1b108d151a073fcc9fe,1,少
2236,124b9fecb709d1caba138d07a59f6252,1,少
2237,e0e56a45c1c6a3f3bc514fe8c8b95a3e,1,少
2238,f54da8b20e5d03494095c88f4b3ee067,1,少
2239,bf96be213dc35ee7af8c6a80bc113225,1,少
2240,3832292984a09df808f7b72b7104c19b,1,少
2241,34864008aa960e0c5d06208104c3d1d6,1,少
2242,112d3a47aaa45d4bab744983b9f3176a,1,少
2243,b1ae11c99cb62c1325584218aa00acc9,1,少
2244,dc302396fd0afeb8cd0f19fc1dfb9b9b,1,少
2245,a0b1689b82b041b31780b8242754531d,1,少
2246,654210e1e38674b840035fd9e33cf04d,1,少
2247,fbf3fa1fe343b95ee592aa5e7b17259d,1,少
2248,d380879f5e04d4177adf10e5253cc413,2,多
2249,2c798b57dff3a8bfcdb1df26507b33fe,1,少
2250,ef8e88f5d34fd7f3dd68747ad2398915,1,少
2251,bb7c61bb3a6925a6ce939f34256fd45c,1,少
2252,061cef49d6384e5c3ffad3ae40df5170,1,少
2253,1e751be07ad8979b6c913335c7644b6e,1,少
2254,d233aeb17654d2b483ba0b02a88d48a5,1,少
2255,dd87ee53ee5fef40b667990ec5378288,1,少
2256,2e83f3e9130ba1c90229b0125727e02b,1,少
2257,b8e550d0d4cd6096151e9796849939ee,1,少
2258,184f196408a965943e0e2057edec5783,1,少
2259,4755173f7596e28ca7f4777937a0bd6b,1,少
2260,7fa6227c00202caccef2ce385cac6d47,1,少
2261,2d6e4682c0bdbbfdad30c2730bf11eb6,1,少
2262,9ce153c5acc90dd6ef190edf692af7ac,2,多
2263,0b1c5f9619259509597fe76a04143c44,1,少
2264,cebb90577438051945d0843f9c9bfb53,1,少
2265,af151f9c78a60a22c909b2383f32289e,1,少
2266,13d1883f67815034abf442c7ee7be8f1,1,少
2267,60880bdcfc4e9177b3e9987c2c18d65d,1,少
2268,b930f028892416f584e07eeab6a667bf,1,少
2269,f37fea20212ad55c18fcce79c9e9a450,1,少
2270,1db127bb629f765b1739b925aa853525,1,少
2271,10405d4e50a0acaebf3ff2c2a19c88f3,1,少
2272,61d431f350b412e84d8540e4c1c1abe0,2,多
2273,73be9a50edcc81d693ce5455c20707bf,1,少
2274,dc54e03c50d779420329d3d39e672d9a,2,多
2275,8a4f1e1a46fc47e1e50cf6964b07a90e,1,少
2276,4bee983e133f01e8cfe40cea9f56c89f,1,少
2277,722bf49effdfa8fc15fdc00a4259aadb,1,少
2278,f3cef777027aed5c6b5020e97d55af57,1,少
2279,72fc911c8b1419a9f4ae8afce1d00c97,1,少
2280,8aee3890f9e98266110d221b6cafce37,1,少
2281,88994c1b62534053e36218473a793bb9,1,少
2282,909249e19a463fa4bd1acab7f0ca20c6,2,多
2283,8716c833739771ca83ad904a2057d779,2,多
2284,e20db4cfd078115c008c0841a32a3ea5,1,少
2285,0110ccab3942462931ccf10a974fed84,1,少
2286,042e1975c8c4c6d494abf57e10bd6dc9,1,少
2287,400649d66684edf380d5eefd38fd4f02,1,少
2288,470dcfdf3de8dc0df907f1989b23cadd,1,少
2289,6f55a6085115470f2698de5768d76243,1,少
2290,b6c4e86c0854448716ebb99001d68c44,1,少
2291,bae6d36aff15e84cf2295d683ef63c6b,1,少
2292,4da1fdf54d250d7eb8e51a9dc71f35b2,1,少
2293,ee0114fde837591835769cbd326bd97d,1,少
2294,553f343887d27ea76d6d9007890ed062,1,少
2295,e35346f7be76f6cc7e30739679126895,2,多
2296,1b0fa9ea6b16452a20c970f605372b3f,1,少
2297,b72f7f9cd8c293bab01879b2659caea1,1,少
2298,84beb6f63852212604010b2ae57336b1,1,少
2299,660ba784d08a8032c730267a383e4c23,1,少
2300,6869d554fe098139232e699dcc577780,1,少
2301,7a041c9b4b9dd877623323ab0fc9151e,1,少
2302,71f6c8fc87c1aff17c369f92ac1e4d03,1,少
2303,ae0f9a81495f864fb54a9cc16d975d34,1,少
2304,9216efdecb1067047d555cfb7642186f,1,少
2305,99dd8a1eb79cb52c087f0995b1a04883,1,少
2306,e082fb2df89560f1df15c4384859f317,1,少
2307,3ddad36fde19dc8069eccd60f43a2e10,1,少
2308,ca20387b9ec3a84ced54497b707d4efa,1,少
2309,4beedde3a4785f0a5fe238acab99e529,1,少
2310,c747457345f6ddb05cbf79f6ab30a6e0,1,少
2311,d1ef2792a6f88a19ddf46e8b97dec751,1,少
2312,ff4ef565231aa3a3014e340b27a5f459,1,少
2313,e1d82a1353797e4e53da5aecbe8f5063,1,少
2314,9bfa202503373727a64c782a132cf232,1,少
2315,887e5ba6f4e413baf134d79626b28bc2,1,少
2316,df5a1b40dbb37e27ad295f899afe6804,1,少
2317,38ed9afe51abb210f751e44afed400d1,1,少
2318,ea733d06fd7cfe903c7c81d44536fefb,1,少
2319,55d3f9732efaaa82a73cee4c715b7acf,1,少
2320,b88bcfb654436212de1ab3dcecba628d,1,少
2321,e11f63e96746acc17212091da71cb7ca,1,少
2322,eb29466546332c816a176b860cad1b96,1,少
2323,2524849364fc5da3b78c8ed473bfcdf5,1,少
2324,f1a7ad242eefcf8d06fbda56985fd773,1,少
2325,528ea7e19aedced43050f87ac5cfdd32,1,少
2326,5b5978336b033209a8fbc91321ceb389,1,少
2327,bd52566e2d72d3c8c3f4ee9b4c8a52f0,1,少
2328,f05ad395e5edfc8c0b88035cf41aa406,1,少
2329,26f7085a22cab69d550db3a05bfeed72,1,少
2330,40ec5a10343501c48b1716567ae50ed5,1,少
2331,80ab4095943ff38e64301856314bf043,1,少
2332,4ccd72ed7c9789ac1851ec3bb2823057,1,少
2333,29fd4d16c94b2c8e522d331a54b1c48e,1,少
2334,6a2c234bc0d6e64676e0a229089bf977,1,少
2335,f44b3e92d076f4ee30a6f8947eba9328,1,少
2336,8439b4871bb33c7ff653fe79ee6e9273,1,少
2337,f8bab6eb95783ceae98681824dcbfba8,1,少
2338,07b178aa0390c22567ea4f2621f8c190,1,少
2339,db1fe5c443d4f919fb869f62b0713083,1,少
2340,e70d847de8cf395960484da244533873,1,少
2341,6266eca65bfb417d0b5fbd73d62d4ef3,1,少
2342,a19edb2e04791038d2e5ff1e8178acf6,1,少
2343,17904b620ecedc239e605002a50af3ec,1,少
2344,8dae4f6cdbbadce1bd662f86d8f7709c,4,多
2345,0a9549cc957df1f3a8e2cf8bf5ec959c,1,少
2346,33421909a4ff2ed5a4846d15307e0edb,2,多
2347,3480ebde5efbd2de4df457c0fe6a95b3,2,多
2348,f9e0deb7f5f13ba42721d662570fdf76,1,少
2349,cc74cc872b710d57aeb7265c1cc45901,1,少
2350,41f20059ae610c52fb26d0420d7152b6,4,多
2351,40697ed3c0773f4180d78e2f3b3afd10,1,少
2352,bf013c16a6a058d69c37c6205ad7c49a,1,少
2353,7603681e2bd222fab24cdb2c9bd17ae8,1,少
2354,9b00f8f303939e0d5e7af3c16579b1a1,2,多
2355,89e6726a22051dadfffd98b25a66c55f,3,多
2356,d7ef44a8f4225d138d1bdce32ff26f4e,1,少
2357,65402d1262662ed86b304d821638e0b6,1,少
2358,b6b2a30899c7e60c702e75fddde24a8e,1,少
2359,4f867e13fd29566a118f1056855d0604,2,多
2360,db13e751b4504f1e8381573391d92158,1,少
2361,699e3d477a2fbd62610cedeb8cf8e03a,3,多
2362,d3990fd7ff3feb48a5eb05acd5135aa2,1,少
2363,420da8cf1ded839f532013485064cc0b,1,少
2364,0dcc974db5b5a3c1c6630edea97e5356,1,少
2365,8b759a6f0a21c3277b23d9aaeefd4782,1,少
2366,69a63a829be77a527fe7cd014205b19a,2,多
2367,9b8aefab82322dcab62fec6695ee5678,2,多
2368,0fe5051e9d8fb6e0426178833e174daa,2,多
2369,520f82f1c16a4b4ad065f51c25c2343c,2,多
2370,e09d42b35fcc1d2c18fdf8718c67d5ec,2,多
2371,84de1fdae167a1a57d8a505a75ddc083,1,少
2372,b5808be4a9312cdd53f61a62c332aaa8,1,少
2373,97c4c7184ee1255ba4b31d74e6d46542,1,少
2374,11278460c71771fda0424fc24454cab6,1,少
2375,457ad9b85cb8ee840ceec75d7a21a18c,1,少
2376,d30d14a24d9a1189c6c3ac9aca04255d,1,少
2377,7d69260a9cfd4a8838a1b3520932127e,1,少
2378,53046480d6d98a7e3a7ab8e5bea954e4,1,少
2379,67374c2ab9ee89a213b0ebd290e5f93e,3,多
2380,8a352baca558da2b0258ae86d1655c6b,1,少
2381,b0546d8c16758345ee9a8014e7e20fed,1,少
2382,0ce087c32a48b13c7d7aa8cb8e89f5ee,1,少
2383,e072a0ae253f5245acb24fbbfc341b2d,1,少
2384,f0a8ce29e79c691453f066bd1127da70,1,少
2385,6e7f32ba6f7e41709463467a0f870aef,1,少
2386,1ad0512fb0a775e1af3cf1dac930ffa1,1,少
2387,45932df1a126006980ae48fec8bac736,2,多
2388,5c559757a404fa9c519bdbf42eaa20ea,1,少
2389,487a00cbe33c1b6a623bfea2f35cd065,1,少
2390,463be5df1d14e45701a367f6a164a0ac,1,少
2391,c35e1f943f5303242acc18297fb9a0a2,1,少
2392,2507c36268ee710c3f6ba92dce521e55,3,多
2393,8499d34adad562594af54eeb82b4683a,1,少
2394,1eff3ff7a8ec2a51d4d132bc80e1df37,1,少
2395,c9c028a579e72e828361b7eec133db76,2,多
2396,26f4b5deab23242426d3cf6090f23946,4,多
2397,f20b8dd9a0a3bbd819e210bda791d381,2,多
2398,63e7dee58b8ffce62bc8e53e9584d584,1,少
2399,44e958284354f24e4df51741c05a910d,1,少
2400,61ae1dbb9bd9bf83ea6901146045dd52,1,少
2401,8c63ea8afb08e3744f4daa92c7ffdc63,1,少
2402,eabac41c28131fe418a9798d128d97c2,4,多
2403,fec34670bceb52b52265fcc00a8dc5a5,1,少
2404,cc5c7c6a1616649687cd1d036d702b74,1,少
2405,a095dbdc194f868af74b4a8e0a19a8cc,1,少
2406,db2a7dbe3f4cfcc2eb73a8b85a8e5376,1,少
2407,1ef0dce2df1a7bf6ee5f3e3cfadbe7de,1,少
2408,80f8c0573baaa1d190c381395de46a04,1,少
2409,c40354f3f3f383d1be4abf451d5bcb0a,1,少
2410,bd574aeb5e0d63645f7222beaeaff15d,3,多
2411,fa613e98180fbe14c0cc58921a21c534,2,多
2412,986d520ec29dcd6f87cbebc854795bce,1,少
2413,194c891b1c9593ef9e2dcee13347dece,2,多
2414,e11f466a03e1545eddab8cb15a7742c1,1,少
2415,2b3e277020d712bb6a03e47673160bad,2,多
2416,df3e29583d7a061e14980c5e119597e0,1,少
2417,85ea4bdd474ad3ea8afbdae24a6ea840,2,多
2418,068dc1113d371b5e58281ebd0b5cba3e,2,多
2419,086e588351637af21ba1576aa574db59,2,多
2420,d19e50a942159fb99c6a9008a1a4e364,1,少
2421,657df4e134ba03df0789e1c8bc25d0b4,2,多
2422,51c9963cba49c854e87cd2ce25d209c2,1,少
2423,8d16f1e131a60132aaedf6dc7215fa0b,1,少
2424,7625f43ebe7cbfb2c07d0a13bcb7ec4f,1,少
2425,8f7e0f7eba4252bfa0a907a1a46d11fc,2,多
2426,7f1ef1f172b2280c3c236207761ccefd,1,少
2427,cb8efe5a56de05f6ac2b842157e25ef2,1,少
2428,10ea4b47a4f346270d2483a3cd2e7e1e,1,少
2429,6fca546cc7aaab33a90f289419d89bb2,1,少
2430,a9147ca8cc2cb55b90139aa501f93fd4,1,少
2431,6cc83aa822e973a7258fd39cdea294ad,2,多
2432,6b7523cdd7e7dbb7dcb86cedc75b3bd7,1,少
2433,1fc9c5263bb66b8aba7c27a6f0d36f1f,2,多
2434,4de0993dc7dda9b19ea73027fc460fdb,1,少
2435,37feb00533df54b97eee002bd41972b6,1,少
2436,40aa9ea9741bd0e8a43f3231ade118e4,1,少
2437,7fab6ce845ad0300666133647da2e06d,2,多
